window_id,clip_id,species,common_name,taxon_group,label,label_id,group,source,location,observation_date,split,clip_offset_s,n_windows_in_clip
45106,126191,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,13
45107,126191,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,13
45108,126191,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,13
45109,126191,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,13
45110,126191,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,13
45111,126191,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,12.0,13
45112,126191,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,13.5,13
45113,126191,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,15.0,13
45114,126191,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,16.5,13
45115,126191,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,18.0,13
45116,126192,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,11
45117,126192,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,11
45118,126192,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,11
45119,126192,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,11
45120,126192,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,11
45121,126192,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,11
45122,126192,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,11
45123,126192,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,11
45124,126192,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,12.0,11
45125,126192,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,13.5,11
45126,126192,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,15.0,11
45127,126193,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,7
45128,126193,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,7
45129,126193,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,7
45130,126193,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,7
45131,126193,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,7
45132,126193,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,7
45133,126193,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,7
45134,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,15
45135,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,15
45136,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,15
45137,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,15
45138,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,15
45139,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,15
45140,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,15
45141,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,15
45142,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,12.0,15
45143,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,13.5,15
45144,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,15.0,15
45145,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,16.5,15
45146,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,18.0,15
45147,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,19.5,15
45148,126194,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,21.0,15
45149,126195,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,9
45150,126195,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,9
45151,126195,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,9
45152,126195,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,9
45153,126195,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,9
45154,126195,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,9
45155,126195,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,9
45156,126195,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,9
45157,126195,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,12.0,9
45158,126196,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,11
45159,126196,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,11
45160,126196,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,11
45161,126196,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,11
45162,126196,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,11
45163,126196,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,11
45164,126196,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,11
45165,126196,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,11
45166,126196,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,12.0,11
45167,126196,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,13.5,11
45168,126196,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,15.0,11
45169,126197,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,7
45170,126197,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,7
45171,126197,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,7
45172,126197,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,7
45173,126197,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,7
45174,126197,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,7
45175,126197,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,7
45176,126198,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,2
45177,126198,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,2
45178,126199,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,3
45179,126199,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,3
45180,126199,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,3
45181,126200,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,6
45182,126200,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,6
45183,126200,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,6
45184,126200,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,6
45185,126200,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,6
45186,126200,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,6
45187,126201,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,11
45188,126201,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,11
45189,126201,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,11
45190,126201,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,11
45191,126201,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,11
45192,126201,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,11
45193,126201,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,11
45194,126201,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,11
45195,126201,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,12.0,11
45196,126201,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,13.5,11
45197,126201,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,15.0,11
45198,126202,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,11
45199,126202,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,11
45200,126202,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,11
45201,126202,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,11
45202,126202,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,11
45203,126202,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,11
45204,126202,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,11
45205,126202,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,11
45206,126202,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,12.0,11
45207,126202,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,13.5,11
45208,126202,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,15.0,11
45209,126203,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,8
45210,126203,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,8
45211,126203,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,8
45212,126203,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,8
45213,126203,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,8
45214,126203,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,8
45215,126203,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,8
45216,126203,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,8
45217,126204,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,0.0,10
45218,126204,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,1.5,10
45219,126204,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,3.0,10
45220,126204,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,4.5,10
45221,126204,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,6.0,10
45222,126204,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,7.5,10
45223,126204,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,9.0,10
45224,126204,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,10.5,10
45225,126204,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,12.0,10
45226,126204,Balaenoptera acutorostrata,Common/dwarf minke whale,baleen whale,Balaenoptera_acutorostrata,1,hiceas:20171108,BEANS benchmark (earthspecies),Hawaiian EEZ (HICEAS 2017 towed array),20171108,train,13.5,10
